,neighbourhood,dist
4517,west,0.024170853504161583
6133,south,0.09877072363367922
4877,central,0.015005641576426422
303,west,0.04560094822610545
926,farsouth,0.15719233907261607
1072,central,0.01535960777885393
4175,south,0.0783880565336368
675,north,0.07422769105340467
5450,west,0.041018849217392364
2308,central,0.010899243557235903
2975,north,0.08392528298741943
584,west,0.1600674537034814
2012,north,0.06970351250202043
3240,farsouthwest,0.18850151833638182
5632,west,0.0663662673887798
5596,west,0.027637324644877306
6115,southwest,0.08994016855176082
6003,north,0.06969858121310282
3498,central,0.02009483632975979
3456,central,0.024531293629158173
4627,north,0.050949582992597
2869,north,0.062043269023479744
241,farnorth,0.09196974689059124
1862,farnorth,0.1710935464566598
1479,south,0.08185810419940452
2014,farsouthwest,0.18451626984935462
5660,west,0.01577899537739041
3245,south,0.04986512784622108
4595,west,0.08501150603958468
786,north,0.04087642869820894
1597,north,0.11220109706736221
170,farsouthwest,0.20329160458592124
2536,west,0.07149103215871835
3266,central,0.018863059961736307
4079,south,0.10990070190458591
896,northwest,0.13956927810631864
1127,north,0.041033644233965744
6089,central,0.01994760213960952
2775,central,0.011977427065937052
1376,north,0.07303537241035013
4801,west,0.03873522643691779
1446,central,0.020524382746383678
6426,central,0.0020802112482708373
6510,west,0.03796299777771571
477,north,0.057526807517183566
3104,central,0.005512070311591589
1617,north,0.10013847276206066
337,central,0.018830955979982612
1895,northwest,0.13348694600116884
320,north,0.09474507602571489
2129,northwest,0.13497181450627713
5614,southwest,0.0681166128277077
5314,central,0.02009941449694906
635,farnorth,0.11995126079836907
620,central,0.01365219744656951
4283,farsouth,0.18532760845357732
5012,south,0.07799495060015363
4091,west,0.07360277716988271
1658,farnorth,0.07733860153325668
3661,west,0.03854272817432577
2102,north,0.044125088907783966
1091,north,0.037979683083455514
2186,farnorth,0.08848813628457992
4770,north,0.06505987284893627
5842,northwest,0.13960089787360935
5637,north,0.06431208737958544
5982,farsouth,0.16219790955225574
670,north,0.06946769268602278
4234,west,0.0730064302861024
3978,farnorth,0.12443658024519708
3134,north,0.04994594997714831
5053,south,0.05287076650778436
4538,north,0.06868140807467144
3214,farnorth,0.13337539670838808
2794,west,0.046864932808225485
681,south,0.04934922223419596
2312,farnorth,0.15618041643918215
4031,west,0.02994040091782169
1709,south,0.053720678915292405
2298,farnorth,0.11129999298795641
5097,west,0.03458723693964747
1261,north,0.03281076578075728
4935,central,0.00538294409407889
3415,west,0.01861330704415286
3992,north,0.04936595724910001
6310,north,0.062143629304368064
6436,farnorth,0.08351974310239774
4444,west,0.07314344732864848
2769,farsouth,0.13300523165319764
1585,southwest,0.09382945046795745
6012,west,0.05913110355065733
5433,west,0.07215153735796799
1349,farnorth,0.14639195988550494
866,north,0.0483517328657348
5322,central,0.019753306333876026
6373,central,0.015624564477766514
6341,central,0.011686832552919007
6020,farnorth,0.1269941537832279
1767,farnorth,0.127465400352877
5885,west,0.05247262325364217
5459,farnorth,0.13347201474135947
4395,south,0.11766161599740138
3787,northwest,0.20909189814795298
4819,north,0.10207095027048062
2557,west,0.031007268940041303
5436,north,0.088389016507255
4393,south,0.06257715314010585
1193,north,0.09472333524068027
2937,northwest,0.14078186746565913
3180,central,0.008195864757296323
1220,central,0.012661629876131177
3753,farnorth,0.1192554326105087
4738,west,0.06244395643390378
1194,farnorth,0.1303231701238081
2627,north,0.05785485382506712
4760,west,0.09202313439085785
5505,north,0.06073251194475164
1698,farnorth,0.11643845993106594
5776,west,0.05257152802724915
2476,west,0.028977743030125208
5361,farnorth,0.0980908637087032
5093,central,0.01771263569094182
485,farnorth,0.11648408405923798
5297,central,0.013914651814536412
3330,north,0.07911900322373756
2647,north,0.05729883956171975
4661,west,0.05324969775612768
2281,north,0.041513768885995284
1943,north,0.06291972154356375
2816,central,0.007658581534468721
3782,south,0.13235863017998165
947,north,0.06953992406610743
1489,west,0.07199391762586475
1860,north,0.08729588402163993
4307,north,0.102951074239747
1096,west,0.050337702282873584
2124,north,0.09418850515386476
5569,west,0.045474817373127085
2655,farnorth,0.09438434729931948
5448,north,0.061063519773425376
4277,central,0.016686234539889686
5036,central,0.01479407364859005
2824,south,0.10120150622950516
510,west,0.06454697959718739
4035,central,0.0163455755212232
1861,farnorth,0.1709592533182041
446,north,0.058633571604666646
1359,central,0.010951208477606668
533,farnorth,0.13331353329320758
3252,west,0.09941168172362205
5082,northwest,0.17438009147582778
2668,southwest,0.08377742358845604
6129,west,0.025456503434681498
3313,central,0.013820986618902697
6262,central,0.01785396088043751
2731,farsouth,0.16194201001321823
5555,central,0.012157106856480356
1730,farnorth,0.08634593784955745
3602,central,0.0057458624348308
4364,west,0.03477675325730424
6026,central,0.02611751686357921
5132,north,0.07830344640639524
6106,west,0.054911677438582225
6014,central,0.028978423958526824
1688,farnorth,0.11530878519487577
5048,central,0.014784755362193236
160,west,0.08253801363686919
3940,west,0.0537363150869034
5420,south,0.10014144388374609
2679,north,0.07956792589428847
1551,north,0.06385058382755306
5863,farnorth,0.17698331462348907
5305,farsouth,0.1574849298159065
3097,central,0.003962468816284187
2225,north,0.082408809426653
5529,south,0.08582620144874292
2601,central,0.020449301189034187
2081,central,0.02735046104035272
614,west,0.06984254719809994
4187,farnorth,0.10756372886396118
3837,central,0.005606095889292919
4127,north,0.0950452394132379
3970,farsouthwest,0.1445043918748511
5273,north,0.06412122387415552
2001,north,0.11384122068529831
2553,farnorth,0.1206279530752301
5123,north,0.08123936321217327
1661,farnorth,0.2062228629010847
5840,north,0.06716244997853407
142,north,0.06896432282796074
258,south,0.06579424314574113
1496,farnorth,0.1330679914596993
1602,north,0.053020360684548025
2741,north,0.060021455289913254
649,central,0.0176511499659374
2323,south,0.03946743355121991
3751,northwest,0.11377164173518853
970,farnorth,0.11194769753379889
5174,west,0.04018134083276921
3007,central,0.012345910380360635
5078,north,0.0953216219287032
2500,farnorth,0.09181312141038793
1363,west,0.05534696948450512
3056,north,0.0859185612025674
6460,north,0.06265792145026076
5932,south,0.05957787205934804
1696,north,0.08083963448159982
6320,north,0.10682745792688177
2449,central,0.016425682790067307
1911,central,0.021486513703252063
4498,west,0.05257462953858068
406,north,0.07852507833246115
1805,farsouth,0.1621208780111921
1813,farnorth,0.13004108947220389
2933,west,0.043371720730447275
5648,west,0.04713567098408091
3479,farsouth,0.15985458396655786
463,north,0.09088955943956285
1223,west,0.03305101195303929
4223,south,0.049961319189143566
5258,north,0.07982526191074764
3997,central,0.017359899513531313
4199,west,0.018844956437197274
1631,west,0.04550680792057087
683,central,0.017270329212846398
2833,northwest,0.10592087491670031
4548,farnorth,0.09220370868418962
1118,south,0.06495724759501574
3459,west,0.03276378474961561
2580,west,0.04947336494639993
6364,central,0.012072450253359606
3926,north,0.04898516868521861
3340,central,0.006789766352387445
199,north,0.06751020194843914
2121,west,0.1026683296402422
2350,west,0.057156905996733995
4135,north,0.05159576408116506
4164,south,0.0969009424057434
2410,north,0.058426993069291666
4511,west,0.024234430200022736
4142,central,0.016244104380355347
2528,south,0.037443847012826936
6153,north,0.03461277164168756
365,farnorth,0.10935953031683224
2071,south,0.06845542034873069
5678,south,0.03940841939382968
3226,west,0.014476584373388826
3031,north,0.09065993584334783
3064,west,0.05197559503382301
2549,north,0.06313045426035907
1388,west,0.052533144119876765
1581,north,0.06839627082757394
2062,farnorth,0.09294756874237987
6050,farnorth,0.08504182739757918
2609,west,0.029165720000026662
38,farnorth,0.09938962641603236
2952,central,0.017643337754519782
3917,west,0.07423242740957592
2556,central,0.013411671898758746
3278,south,0.09303834181197126
2686,west,0.01764771053479202
5998,west,0.07498317938790787
1057,central,0.010951208477606668
4702,central,0.006630486491941102
5549,south,0.12776632955172512
1097,north,0.06637490760159227
3752,farnorth,0.1106857044388257
1471,farnorth,0.07796497479714681
4966,south,0.09408104106099371
3879,central,0.010068783000932238
452,central,0.027811276977507397
4569,west,0.025640078453849482
828,west,0.02702134858070166
6109,central,0.017976499078516915
2936,farnorth,0.07888391845692808
4942,farnorth,0.07640832582330126
722,south,0.05386154835427719
6375,north,0.053532918159668194
5966,farsouth,0.16254029813902232
2888,farnorth,0.10414160670509538
1595,north,0.10284593926412065
5355,west,0.02972722393227968
3971,central,0.006231750887188346
3096,west,0.08344889304909697
3748,north,0.0822420562918977
4337,farnorth,0.11055445788895123
4077,farnorth,0.0925233606778281
4543,north,0.1082814330488732
4881,south,0.08342271191421102
2259,west,0.06921068009433096
2026,central,0.027166823574353866
6395,north,0.06592232610518801
3352,west,0.03874640668654458
6276,north,0.06528596865421478
6216,central,0.02705348493484643
1445,central,0.019380982202150204
4382,northwest,0.16763674145937266
5653,south,0.09296719575807796
429,north,0.05033284183432586
3950,west,0.07308700075333932
1210,central,0.006021314069202168
916,central,0.01626029763319604
4262,central,0.0214637372123258
4651,central,0.021240260994631
2613,west,0.028111323254512145
2494,west,0.04621318209254452
1000,north,0.07189264762908196
56,farnorth,0.14702642107839076
3020,west,0.06225443835678887
4637,north,0.04286176700882884
208,central,0.015087918846552794
2111,northwest,0.10494814383836439
1440,west,0.03648362656206123
425,northwest,0.16339038130537425
697,south,0.04601788764295915
1265,west,0.0681564865813885
1623,north,0.08204842740186312
1593,west,0.0311279609213224
2301,northwest,0.13817025474072644
4475,north,0.06780634695306365
6372,central,0.01617159531771407
5128,north,0.07331021141914125
978,north,0.08069926140380332
6013,west,0.057849560751307066
4697,south,0.051463738681915054
819,west,0.06221724930531242
6030,west,0.10748890733056471
5040,central,0.01738170276814227
1467,west,0.053052699828751236
5514,northwest,0.10535815240938716
621,central,0.014755109458076931
4836,north,0.059635991407198906
4006,west,0.055873563114580506
3048,farsouth,0.13597391202403827
1778,central,0.024168784642998077
4066,central,0.006212435200457077
336,north,0.06505569422517349
2642,farnorth,0.08903912195837653
1083,west,0.08365888968375502
2607,farsouth,0.1732604841939498
3569,west,0.059551689943441406
4024,west,0.020908015666717666
4741,north,0.06804631933558024
390,south,0.11137512978722029
737,west,0.049401357948122906
113,west,0.06932292866808082
1068,central,0.02248307699403877
3923,southwest,0.12088218200842746
937,north,0.07656111383149977
2299,west,0.02778547115166902
6017,central,0.022038427510145165
257,west,0.057948668035758565
2238,west,0.04999773617994955
1339,north,0.08075785553813901
1152,north,0.08829783272038988
5761,south,0.11678360124229713
992,north,0.07449244739649376
1846,west,0.06720831983556182
2558,southwest,0.09618855187140841
1972,west,0.06266597085436289
3664,south,0.04869625890271947
4623,central,0.010584070630903967
132,north,0.0755594143381214
2462,west,0.0631011966219319
4131,central,0.017009862760184093
441,west,0.06430710653667922
4160,central,0.01749291762743109
2029,west,0.06609262106406968
1668,north,0.06762363136596057
2175,west,0.035135066801123854
5367,north,0.05605912956084576
6061,west,0.07621047056092697
1598,farnorth,0.12148299716058798
2725,central,0.023829628262312528
5007,west,0.14880233215617303
2572,farnorth,0.11047248286844084
1294,north,0.09629665389367688
135,north,0.0696542378834116
4699,north,0.06638094533161863
1659,central,0.01995770585813541
1744,central,0.012314891437612153
1278,north,0.06863289822759508
4853,north,0.07544885143671393
4667,west,0.05143978125069647
3546,farnorth,0.09371144638260423
5531,south,0.04537848511266135
4057,central,0.011450552087993183
129,central,0.02828349297948214
2700,north,0.09208875244631308
27,south,0.05558913490170625
5259,north,0.0654278270395698
1234,north,0.05905940432411254
5878,west,0.05934919146137493
6224,farsouth,0.16808223472789466
6232,central,0.0164478992920024
4043,west,0.02717013947552936
4911,northwest,0.17958644204704213
4564,west,0.053046157251198614
459,northwest,0.10183930168220488
3558,central,0.019735009275904134
2391,central,0.014593798652851667
2009,farnorth,0.14373008645067617
5934,farnorth,0.13539203160864743
2466,northwest,0.10788978457258867
1804,southwest,0.08201151977081447
6498,west,0.05175581442813281
202,northwest,0.18067324494545245
5775,farnorth,0.11708407187623389
4201,west,0.04471042302549967
3651,south,0.13175464448406124
964,west,0.03324418155286148
124,south,0.1082012905242856
3025,northwest,0.18309967232935598
6186,north,0.08071066645195552
1965,north,0.09193638800343949
2972,west,0.0812374941459852
2960,farnorth,0.10373200801642063
5279,farnorth,0.07822118530883587
2996,central,0.013495147539760562
647,central,0.015420865576227134
5240,central,0.02745271525952116
3323,farnorth,0.1103962010538394
4308,west,0.024644713167724017
1757,central,0.017532859867112293
1588,north,0.06692812968490593
935,north,0.07100581609360652
1450,south,0.05143285073879639
523,west,0.06961821490901714
1353,north,0.10428574015232991
3138,north,0.039885516457976715
1188,north,0.048663552265730124
4313,north,0.07279527907164943
5871,west,0.06721763363224317
3440,northwest,0.10806285851816926
5702,west,0.13860318290399132
877,northwest,0.12369455114562113
3294,central,0.026512600006784598
2022,south,0.09059567516786157
4674,south,0.06255848955274178
66,west,0.030722034032909625
3694,south,0.07534585349652746
4357,northwest,0.10576375113959598
1481,west,0.14452145376766107
5831,northwest,0.14222616206281166
3892,farnorth,0.14371577349448916
6084,west,0.03669609983526892
3429,north,0.037325589601771146
5528,central,0.00461276393498806
1944,farnorth,0.14313406431426026
4857,north,0.07380619290492144
3931,west,0.07351668256334663
4384,northwest,0.1695741171969334
3542,central,0.004524451692749864
6174,farnorth,0.13749950998865013
782,central,0.018830955979982612
2163,central,0.0061436971865576825
4120,west,0.05481377825984107
226,farnorth,0.09880357960680683
760,north,0.07534795954184263
5463,north,0.07662832728905535
514,south,0.058351429178042494
1605,central,0.014819213444709307
4279,central,0.014617074643035218
2891,southwest,0.1087586358461677
3930,northwest,0.21554819733673575
4900,central,0.02824983849723655
908,south,0.08446561055909639
193,north,0.06676484038114182
742,central,0.018516361173842307
612,west,0.060321920187597244
5884,west,0.08517375003555236
1870,south,0.05156581060276296
5061,central,0.014426574892191398
3638,north,0.037685355127951556
401,north,0.059794264734332414
3540,central,0.014397558929203158
849,south,0.08802598056892062
5835,west,0.08948941064684204
1728,farnorth,0.16871519362262383
374,north,0.04646965055947122
5107,central,0.016831694600370945
2935,north,0.08673862317975466
1007,northwest,0.11243654288138885
6251,west,0.03441677631791464
5179,west,0.06915149895062438
409,west,0.030565920616263502
578,north,0.06216343780003796
692,west,0.05786613267809749
1611,north,0.09885103783673481
2734,northwest,0.17098493727553857
655,north,0.06343975358652952
4629,north,0.10029289741112099
3839,south,0.0995851190044003
4980,south,0.07877267865904257
4917,central,0.011236945453286804
3133,central,0.020611241377459632
590,north,0.0732284444128053
2906,west,0.13565349033149982
1575,north,0.04757304420698284
3129,north,0.07198842973088361
5643,west,0.05475247368950341
2396,north,0.07870431301472448
3124,central,0.017380592829934063
2660,north,0.08138580706191553
1871,farnorth,0.15251874706776056
743,north,0.08978719052915704
5747,north,0.05332497567856058
182,north,0.04800994995955869
4874,central,0.01856762211808081
4338,central,0.02859163778310369
2716,central,0.003962468816284187
1053,central,0.013646705064596046
4557,farnorth,0.09671853832187145
653,west,0.040187659886086205
148,northwest,0.14845099643693765
708,central,0.014729215020504267
369,south,0.05303924055942496
23,central,0.02140206978588057
3312,central,0.004951465148829366
1285,west,0.07589978676596949
1957,farnorth,0.08871882388264234
2260,west,0.04892827582410475
1199,west,0.022530388170640115
4508,west,0.046615160528726524
469,farnorth,0.11687281250623759
6292,south,0.13023231073401176
1192,north,0.09479812217083962
106,north,0.048440154325928526
1484,west,0.07853316425000847
5364,farsouth,0.19977308100722935
350,north,0.08641328040942979
4019,west,0.0590246919104189
1260,farnorth,0.1905715577706106
48,west,0.03386592941467729
5671,farnorth,0.19496776215342845
1443,farnorth,0.1305820429275
6064,west,0.06760561609156007
4251,central,0.01690315920530533
5165,central,0.015242631502471161
5432,central,0.006117937489059016
2511,north,0.08166908403502005
5644,west,0.06959807697860002
3608,northwest,0.21110887209948787
6124,west,0.08287206332124052
5578,central,0.003260758059106535
6268,west,0.0300823869917154
3033,central,0.0018670444879575413
2771,farnorth,0.11577448861954814
6271,west,0.03436160740011664
5199,west,0.051700935456914315
6102,north,0.0681036975143053
2125,south,0.1400886129245346
30,north,0.06468312725216693
2306,west,0.027849456280504156
1226,north,0.07563475232404063
2329,west,0.05142010858720065
3413,central,0.017799000396656616
5382,farnorth,0.07803543225432169
173,northwest,0.18011471859655856
2676,central,0.011283160511129861
6001,central,0.01779530699707093
3241,central,0.004242986580219759
6321,west,0.08699141338179452
5500,southwest,0.06643565939403204
5088,central,0.013469255626059854
6383,north,0.07828894863975591
807,north,0.08671206047096068
1469,farsouth,0.14672769704156766
3902,south,0.08766191021829339
5534,west,0.07349893478901197
5390,west,0.05435555705830613
4709,central,0.01352597941444435
3195,south,0.06700859974003713
493,farnorth,0.09805364017270812
1001,central,0.007906825856182027
2317,north,0.06994819985617441
4970,west,0.03921624917199224
4826,west,0.05425110512348525
972,north,0.1092456246772322
5193,central,0.02864780339084173
5659,west,0.014017131201498109
2811,central,0.018830955979982612
384,north,0.0806156428934156
4110,farnorth,0.10152521475534679
1663,central,0.011517652153109738
3345,west,0.050513320452323845
1701,west,0.038316348770714485
4112,central,0.02774589986141984
5316,north,0.10157146114493906
1058,north,0.06588815886879465
640,south,0.07191776319602922
3010,south,0.051136621389363646
2813,central,0.013078962616364355
5449,farnorth,0.10835844494601965
6134,west,0.08346661190631752
1186,central,0.013999773966744422
2662,central,0.024611169316385212
5431,central,0.004168926854725788
1716,north,0.07266286577833007
2469,north,0.047022676902952254
1920,farnorth,0.1136157082762715
3143,central,0.01010774193972186
5825,northwest,0.12396667158199398
5213,north,0.07001053805763338
585,farnorth,0.07721760202906518
4668,south,0.072754844836065
6154,central,0.014535225045396085
76,south,0.0662801229866141
2368,farnorth,0.18103653856367494
625,south,0.10005235916819026
3403,farnorth,0.12575294445505847
3713,west,0.015103111173524216
1407,north,0.08731577520195634
1905,farsouth,0.24331556873969898
375,west,0.03018701070194783
80,north,0.06139863958687924
2170,south,0.09803417362900341
4125,south,0.09751337298606942
2786,west,0.09158762059972764
2793,north,0.03322542795992136
5560,west,0.02957631050552577
189,west,0.03554284770695893
6273,north,0.06004275775744787
6042,west,0.030245602773290012
6422,west,0.03139160238995838
4884,north,0.05785111648982273
2059,south,0.04570336555572375
4449,southwest,0.12149547945137473
4965,central,0.01599923620427064
2248,central,0.006476660182532182
1383,farnorth,0.107987318918101
6307,central,0.017096567068275892
5359,west,0.02972722393227968
6249,north,0.08145392940256727
3476,northwest,0.13684287108620974
5693,north,0.06217007420873519
3106,west,0.0758335449726544
2110,farnorth,0.11144618550277521
240,south,0.07989831942613679
1517,west,0.048213200340978195
5144,central,0.017187385348560076
676,central,0.012413567058673289
3702,central,0.01595655072752044
5304,farnorth,0.09741874422880983
4687,central,0.016895658587925584
5999,central,0.01754689326120781
1382,south,0.09238647926575086
1205,northwest,0.14417052588902018
2454,farnorth,0.13656201360231787
4883,central,0.014933880912878634
1027,farnorth,0.21683375427067328
1816,north,0.06875305002047938
5471,farnorth,0.116139088988678
5682,south,0.08631317720441525
3430,north,0.09336161270628165
2830,west,0.05846439414822355
5807,central,0.022073176824368882
3055,west,0.05972341302303301
628,farnorth,0.09964011051337889
2373,north,0.035069914273061255
5469,central,0.014840265736166031
3070,northwest,0.13759859868151672
2367,west,0.06325618697897001
5156,northwest,0.10184985112958324
1292,south,0.06693618667896127
5524,west,0.04001057559095209
2814,north,0.08074742551387223
3150,central,0.004882881845798718
2826,south,0.11488039560830687
3852,north,0.06560401261447091
2614,central,0.01509673604194259
4048,west,0.02705929413564562
5962,central,0.006539842132639346
3617,north,0.06218630530204928
5944,south,0.13084704973029315
1654,north,0.08234536124833179
140,south,0.08369978040066899
1589,west,0.07006407849332395
2496,north,0.07494013482186251
4037,west,0.020993607768070306
6447,west,0.05561645069525596
5553,west,0.09650711695579418
1069,central,0.011106827410206384
1136,farnorth,0.09425079933411207
4325,central,0.014242033531774025
999,south,0.0343275366887894
2715,south,0.03169575541172756
3200,south,0.041133396445223985
5993,west,0.02370599955959606
24,west,0.013922669252695486
2149,north,0.0867243297300092
261,central,0.023345347954571948
3910,central,0.006452220634785629
3040,central,0.0018670444879575413
3297,farnorth,0.11326537143857543
5526,central,0.0077266752953673735
2422,west,0.041686334824725495
3490,south,0.09604483181890058
3609,central,0.02949497596404754
1695,north,0.07054903190774464
8,farnorth,0.0983314725971283
1066,north,0.07784201702884525
1902,north,0.08203923909397895
1713,south,0.11883512197629655
3061,south,0.08410031894779225
400,north,0.08486024048468327
5635,central,0.006313261527934881
5854,central,0.026663449122725894
1994,south,0.028547119769253115
1539,central,0.01778678045966042
6005,south,0.08527251026632189
4134,northwest,0.10063501000704735
864,south,0.11392115641583025
6282,north,0.0664998724143109
2433,north,0.06568826074055475
5695,farnorth,0.233392292535798
4303,west,0.07331555768811537
3328,south,0.048769143432298774
3101,south,0.07859760270593943
3362,farnorth,0.10068193827652744
2568,north,0.06544963821992444
4854,farsouth,0.17229505545755008
890,south,0.06608209287787714
5502,southwest,0.06720684696606886
698,farnorth,0.10627410845130211
4139,west,0.06254180175785978
293,farnorth,0.09669001015161212
4519,north,0.04721308639688044
4055,west,0.02136714316701073
2724,central,0.023651252294962184
2297,south,0.1251932569714559
3788,west,0.08400299279858238
4041,west,0.020862817238323162
1112,north,0.06282791429865428
631,south,0.10176467221545928
212,central,0.008272796813649175
4054,north,0.03923154556119228
5972,west,0.07389741044934864
1609,central,0.014320289910469772
6394,west,0.059580631812017726
4761,west,0.09236257258824901
2376,farnorth,0.1302964054113497
198,west,0.07920940736503039
5894,west,0.050315430324297326
3781,west,0.07282721056802062
6428,central,0.009009239294331287
5772,farsouth,0.15733901245120774
4619,central,0.010850138023086976
6528,north,0.05325350491085362
5599,north,0.07182673635297519
3944,north,0.06258548297424472
1934,south,0.11023161266678645
3535,central,0.007579894928029367
570,west,0.035948149314258125
3141,central,0.010143176973717418
3728,south,0.08697745666044715
2631,south,0.03843951788355667
295,west,0.03263996077080528
3171,west,0.030052563403468895
2876,central,0.010899243557235903
5208,central,0.003570865318101907
5198,central,0.019761331714231927
4926,west,0.03424656069038161
4348,northwest,0.14520278054885627
3310,south,0.042200819223327156
1204,central,0.014789478933349767
5205,west,0.04685116663563374
567,central,0.029323979933152874
2446,north,0.07245289967363754
3000,farnorth,0.09996232089702071
2439,west,0.060564278639472204
6412,south,0.05527840762415909
5284,farnorth,0.19422550312232184
2085,north,0.09618515635543458
2509,west,0.056446471768563905
3623,north,0.044657362205119816
5062,central,0.01654911185290149
5628,west,0.06931519272943967
1645,west,0.06108802978587191
4587,northwest,0.1123690416045237
3815,west,0.05530262047244827
5768,farnorth,0.11880206728470093
750,farnorth,0.1375768116475967
1161,central,0.01744959091554596
4001,west,0.05544195991412148
2074,south,0.049146164520953155
277,north,0.05634883898643874
4254,north,0.05924343669233975
1146,northwest,0.12071073406751862
294,central,0.01348018572275892
977,north,0.05339952321059922
4355,north,0.10102089593305985
1761,northwest,0.15383473056211555
3018,central,0.01379833551990846
1168,west,0.05470311734370294
3517,south,0.08656170926640108
2314,north,0.0992065302644884
3324,central,0.006812874218714695
3545,central,0.006096301101494644
6328,north,0.0901154105788498
5780,north,0.07433455233683989
1369,south,0.09323405025590914
5222,north,0.08174320389560807
904,north,0.08279982163700218
4609,south,0.1032317249256323
4163,south,0.09541192880935224
2585,north,0.09183763737770544
5466,north,0.07391365886707817
5299,central,0.012748635657194295
1314,north,0.042216048122951606
4085,west,0.027620592012480415
3915,northwest,0.11144597833532797
1726,west,0.04435267909743258
2357,farnorth,0.14063558934750034
5625,central,0.019338174865282044
5799,north,0.09716380004465712
5679,south,0.03929857940332796
5220,north,0.06998894689248497
5451,farnorth,0.08666208379170118
4430,north,0.05588448707038514
5021,north,0.051883694848376134
1397,west,0.046558160778952785
1244,farnorth,0.10072778817744299
833,north,0.05602369340841157
149,west,0.021817893920347893
3647,farnorth,0.1106903229696207
2348,northwest,0.11648465944972157
5389,central,0.0256774523487
184,north,0.05648704261261665
887,north,0.0897807078114093
920,central,0.019026649918467094
1487,north,0.042249836628316315
2926,farnorth,0.1331012434769806
3634,southwest,0.07239106761970107
6340,central,0.013816772896087107
5612,north,0.056239113285316056
6049,central,0.017407840507078064
672,west,0.06823679458414049
1908,central,0.017494305791315008
2108,north,0.07990517389456003
2035,central,0.01774183685867891
2231,farnorth,0.11616071566204351
264,northwest,0.10978602952615919
3299,west,0.04060727421435658
2504,farnorth,0.14439756288496533
4692,west,0.06697646194834757
5847,north,0.05494907052098384
1411,south,0.07095626500260654
6096,central,0.017096567068275892
3030,north,0.09134280494444377
5275,north,0.056916358835747985
209,farnorth,0.1140608396914533
6125,west,0.04925700111780383
2250,central,0.005061511940122889
2395,north,0.08199846607784016
5147,central,0.02823291977674966
1500,north,0.07452576804783258
2291,west,0.05746242757766652
1084,farnorth,0.2226837721054662
1267,north,0.04034376104331122
1109,west,0.06534561279166883
3547,south,0.07698658152639976
2749,north,0.03686321504046482
3454,central,0.009512362856829023
4730,north,0.04318732924272246
4958,farnorth,0.11165767702723936
2882,west,0.05154263694379391
3437,west,0.019253665602152092
3322,west,0.06559235387694444
3966,west,0.11855536060052073
809,farnorth,0.12538653834888852
3170,central,0.009151344771123933
3028,west,0.04817836085961963
2875,north,0.07156289535171262
3254,west,0.040951402700270034
3975,west,0.023182336360248006
3029,south,0.04118775098400097
6370,central,0.017459479233926857
6034,west,0.07552204090939289
51,north,0.08131561256683113
6185,central,0.0025847775378104853
4465,central,0.017647265825618628
3154,north,0.05839597930610866
1969,northwest,0.10160681421597201
2713,west,0.06189190737987085
1362,north,0.07614417923334064
1514,farnorth,0.11049376963032538
2152,west,0.03284001265407649
5707,west,0.03680128333523007
112,west,0.05744811738533785
6139,south,0.04171089995577333
168,north,0.0558356946685464
2322,west,0.08884076271126691
5866,west,0.04073651481311757
4671,west,0.05176461091440483
4996,central,0.004509004227102959
5687,north,0.08356962686012162
2602,west,0.02662310047908589
5261,north,0.0653837204135659
4256,central,0.016777907113819105
1245,farnorth,0.11418794916766953
1354,central,0.006344014432522485
3758,farnorth,0.11835887089322701
4235,south,0.05099904868838148
1157,west,0.06466990835867482
3537,central,0.015995156989538312
5568,west,0.04539755322833699
3326,north,0.08166010423162591
5015,west,0.013474686754055235
6477,central,0.0043151175094048875
1115,north,0.06658325740844359
2483,west,0.04950046964544329
853,west,0.036802565224710856
4998,central,0.02907563019300145
4435,central,0.01799678524404129
5951,west,0.04208169596296777
2258,north,0.07666969794591857
3899,northwest,0.10801384066460723
53,central,0.01447228271974563
4061,central,0.006977454487123991
6197,west,0.01918239815872622
2177,south,0.12193089196393977
5898,central,0.018267086662087154
5960,north,0.09528191345223647
4715,farnorth,0.13380016071410175
3700,north,0.08494296768490367
2552,west,0.0676176102440761
5267,central,0.020175776741430604
2841,central,0.018558424429894645
1212,southwest,0.09374559688390827
4920,north,0.07415130390707231
4263,farnorth,0.10546983784532514
3145,central,0.011994398656045116
4448,west,0.1025845623820616
5757,west,0.05924125987113856
3848,central,0.0062717078311939605
3994,central,0.0162302948562251
6182,north,0.0790161461419044
4585,north,0.0710040864114118
3591,farnorth,0.12427473364734735
6160,south,0.0710187495181377
2765,west,0.01933038103917768
5388,south,0.0960409240642788
515,central,0.014536507941044541
5955,southwest,0.0937921171054415
2709,north,0.07865857013141832
356,central,0.014795630406310057
5943,west,0.03192737469820269
2710,west,0.11787275949565094
529,north,0.09542496406663856
3320,west,0.07483167237953517
59,north,0.05126114910065464
948,west,0.07641255105753327
5055,north,0.07137809736270397
281,north,0.06311537396799367
3348,southwest,0.0886086776739053
1629,north,0.07617809705630271
2782,north,0.09239460923192212
4180,farnorth,0.13702379594478875
5022,south,0.05542917649686211
5564,south,0.12466192566746744
451,northwest,0.17656356602401052
3575,central,0.018481674792077428
2732,south,0.036043451764779584
5108,west,0.06598541892811877
1276,north,0.0654858832964779
1283,south,0.039719436339406056
4047,south,0.05091504154098564
6112,west,0.050714939723111856
1530,north,0.033435601850716375
4033,west,0.03165811970284545
805,north,0.09167379249883464
